"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"6/30/2016","Interest Paid","Interest Paid","6.40","credit","Interest Income","DP ONLINE SAVINGS","",""
"6/24/2016","Citi Online Des","CITI CARD ONLINE DES:PAYMENT ID:XXXXX7470866285 INDN:JEFFREY F...","454.66","debit","Credit Card Payment","BofA Core Checking","",""
"6/22/2016","Sprint","June sprint insurance","5.00","debit","Mobile Phone","BofA Core Checking","",""
"6/15/2016","Bkofamerica ATM Deposit","BKOFAMERICA ATM 06/15 #000002196 DEPOSIT CHESTERFIELD COM CHESTERFIELD MO","59.00","credit","Income","BofA Core Checking","",""
"6/15/2016","Discover Bank Des","DISCOVER BANK DES:NET/MOBILE ID:XXXXX86502 INDN:JEFFREY PICCIRILLO...","1000.00","debit","Credit Card Payment","BofA Core Checking","",""
"6/14/2016","Deposit Bank America","ACH Deposit From BANK OF AMERICA, NA","1000.00","credit","Transfer","DP ONLINE SAVINGS","",""
"6/14/2016","Computer Work For","computer work for dad","80.00","credit","Income","BofA Core Checking","",""
"6/13/2016","Bkofamerica ATM Deposit","BKOFAMERICA ATM 06/12 #000001381 DEPOSIT BAXTER CHESTERFIELD MO","1000.00","credit","Income","BofA Core Checking","",""
"6/13/2016","Venmo Des Cashout","VENMO-0 DES:CASHOUT ID:XXXXX5481 INDN:JEFFREY PICCIRILLO CO ID:XXXXX81992 PPD","98.23","credit","Transfer","BofA Core Checking","",""
"6/09/2016","Deposit Discrepancy Adjustment","Deposit Discrepancy Adjustment 866-792-5386","0.55","credit","Income","BofA Core Checking","",""
"6/08/2016","Chase Quickpay Electronic","Chase QuickPay Electronic Transfer 5442344479 from KELSEY CROCKE","17.00","credit","Transfer","CHASE COLLEGE","",""
"6/07/2016","Sweet Cow","CHECKCARD 0606 SWEET COW - DENVER DENVER CO 24269796159000712226248","5.08","debit","Restaurants","BofA Core Checking","",""
"6/06/2016","Moab Coffee Roasters","CHECKCARD 0604 MOAB COFFEE ROASTERS MOAB UT 24690296157980003982082","2.43","debit","Coffee Shops","BofA Core Checking","",""
"6/06/2016","Arches Thai","CHECKCARD 0603 ARCHES THAI MOAB UT 24688086157980000255994","44.83","debit","Restaurants","BofA Core Checking","",""
"6/06/2016","Stem Ciders","CHECKCARD 0604 STEM CIDERS 720-4433007 CO 24744556157131408275184","14.00","debit","Restaurants","BofA Core Checking","",""
"6/06/2016","Ponderosa Zion Camping","CHECKCARD 0531 PONDEROSA RESORT MOUNT CARMEL UT 24071056155987199566420","53.36","debit","Vacation","BofA Core Checking","",""
"6/06/2016","Wicked Brew","CHECKCARD 0604 WICKED BREW MOAB UT 24323006156253498010127","8.45","debit","Coffee Shops","BofA Core Checking","",""
"6/06/2016","King Soopers","KING SOOPERS 1 06/05 #000939138 PURCHASE KING SOOPERS 1155 DENVER CO","2.60","debit","Groceries","BofA Core Checking","",""
"6/06/2016","Brava Avanti","CHECKCARD 0604 SQ *BRAVA] AVANTI Denver CO 24692166157000428651635","10.56","debit","Restaurants","BofA Core Checking","",""
"6/03/2016","Spoke Pgs Moab","CHECKCARD 0602 THE SPOKE - PGS MOAB UT 24275396155419100398317","26.91","debit","Restaurants","BofA Core Checking","",""
"6/02/2016","Moab Rim Campark","MOAB RIM CAMPA 06/02 #000938468 PURCHASE MOAB RIM CAMPAR 1 MOAB UT","49.95","debit","Vacation","BofA Core Checking","",""
"6/02/2016","Bellagio buffet","CHECKCARD 0531 BELLAGIO - BUFFET LAS VEGAS NV 24610436153004108087193","45.40","debit","Restaurants","BofA Core Checking","",""
"6/01/2016","A Cab","CHECKCARD 0531 TTT*A CAB TAXI LAS VEGAS NV 24445006152100501224228","20.78","debit","Rental Car & Taxi","BofA Core Checking","",""
"5/31/2016","Interest Paid","Interest Paid","6.16","credit","Interest Income","DP ONLINE SAVINGS","",""
"5/31/2016","Airbnb","CHECKCARD 0529 AIRBNB INC 415-800-5959 CA 24692166150000935082768","143.00","debit","Vacation","BofA Core Checking","",""
"5/27/2016","USPS","USPS 056373025 05/27 #000215395 PURCHASE USPS 0563730251/2 REDONDO BEACH CA","0.94","debit","Shipping","BofA Core Checking","",""
"5/27/2016","Paradise Bowl","CHECKCARD 0526 PARADISE BOWLS CA MANHATTAN BEACA 24269796148000756125490","9.95","debit","Fast Food","BofA Core Checking","",""
"5/26/2016","Rubio's","CHECKCARD 0525 RUBIO'S #024 MANHATTAN BEACA 24231686147207988601748","8.38","debit","Restaurants","BofA Core Checking","",""
"5/26/2016","Mainland","CHECKCARD 0524 MAINLAND POKE LOS ANGELES CA 24755426146161466435194","13.03","debit","Clothing","BofA Core Checking","",""
"5/25/2016","Wahoo's Fish Taco","CHECKCARD 0524 WAHOO'S FISH TACO-109 MANHATTAN BEACA 24055236146200788401177","8.55","debit","Restaurants","BofA Core Checking","",""
"5/25/2016","800 Degrees Santa Monica","CHECKCARD 0523 800 DEGREES NEAPOL STUDIO CITY CA 24224436146101012464589","11.00","debit","Restaurants","BofA Core Checking","",""
"5/25/2016","Arco","ARCO #42117 05/25 #000386132 PURCHASE ARCO #42117 HERMOSA BEACH CA","25.35","debit","Gas & Fuel","BofA Core Checking","",""
"5/25/2016","800 Degrees Santa Monica","CHECKCARD 0523 800 DEGREES NEAPOL STUDIO CITY CA 24224436146101012464803","10.24","debit","Restaurants","BofA Core Checking","",""
"5/23/2016","Citymb Pkg Ips","CHECKCARD 0522 CITYMB-PKG-IPS MANHATTAN BCHCA 24755426144121443872846","2.50","debit","Parking","BofA Core Checking","",""
"5/23/2016","Wahoo's Fish Taco","CHECKCARD 0522 WAHOO'S FISH TACO-109 MANHATTAN BEACA 24055236144200788400858","10.00","debit","Restaurants","BofA Core Checking","",""
"5/23/2016","Cred Walmtarget Gas","cred walmtarget gas grad shirt","178.00","credit","Income","BofA Core Checking","",""
"5/23/2016","Citi Online Des","CITI CARD ONLINE DES:PAYMENT ID:XXXXX9206324834 INDN:JEFFREY F...","232.55","debit","Credit Card Payment","BofA Core Checking","",""
"5/23/2016","Sprint","May Sprint Insurance","5.00","debit","Mobile Phone","BofA Core Checking","",""
"5/23/2016","Food Truck Silverlake Pinch of Flavor","CHECKCARD 0522 SQ *PINCH OF FLAVOR LOS ANGELES CA 24492156143740257718712","5.50","debit","Restaurants","BofA Core Checking","",""
"5/23/2016","Brockstein Lunch","credit brockstein lunch","60.00","credit","Income","BofA Core Checking","",""
"5/23/2016","Serial Grillers Pizza","CHECKCARD 0520 SERIAL GRILLERS PIZZA TUCSON AZ 24194336143001517954038","15.05","debit","Restaurants","BofA Core Checking","",""
"5/20/2016","William Marsh Ri","WILLIAM MARSH RI DES:PAYROLL ID:S01165653 INDN:JEFFREY F PICCIRILLO...","17.50","credit","Income","BofA Core Checking","",""
"5/20/2016","Shell","SHELL Service 05/20 #000902573 PURCHASE SHELL Service Sta BOWIE AZ","1.49","debit","Gas & Fuel","BofA Core Checking","",""
"5/19/2016","Weather Up","CHECKCARD 0518 WEATHER UP AUSTIN AUSTIN TX 24692166139000940299239","23.00","debit","Transfer","BofA Core Checking","",""
"5/18/2016","Guadalupe Juiceland","CHECKCARD 0517 JUICELAND GUADALUPE AUSTIN TX 24013396138002388301721","6.09","debit","Fast Food","BofA Core Checking","",""
"5/18/2016","Los Cabos Mexican Grill","CHECKCARD 0516 LOS CABOS MEXICAN GRIL COLUMBUS TX 24269796138100779241985","11.27","debit","Restaurants","BofA Core Checking","",""
"5/18/2016","Trader Joe's","trader joes with maddy austin","23.56","debit","Groceries","BofA Core Checking","",""
"5/18/2016","Nutrition","bought nutrition bars","1.98","debit","Groceries","BofA Core Checking","",""
"5/17/2016","Paid Maddy For","paid maddy for iphone case","50.00","debit","Misc Expenses","BofA Core Checking","",""
"5/16/2016","Target","TARGET T- 8500 05/14 #000426925 PURCHASE TARGET T- 8500 S Houston TX","12.97","debit","Groceries","BofA Core Checking","",""
"5/16/2016","Potbelly Sandwich Works","potbelly's sandwich","6.93","debit","Restaurants","BofA Core Checking","",""
"5/16/2016","Dad Lynette","dad and lynette check","175.00","credit","Income","BofA Core Checking","",""
"5/16/2016","Venmo","dimsum paid tom kim venmo","12.50","debit","Transfer","BofA Core Checking","",""
"5/16/2016","Rice Coffee House","CHECKCARD 0512 RICE COFFEE HOUSE HOUSTON TX 24692166134000127150572","1.75","debit","Restaurants","BofA Core Checking","",""
"5/12/2016","Carwash Paid Maddy","carwash paid maddy","3.50","debit","Service & Parts","BofA Core Checking","",""
"5/11/2016","Paid Mariah For","paid mariah for senior event","12.00","debit","Misc Expenses","BofA Core Checking","",""
"5/11/2016","Brochstein Lunch","brochstein lunch","9.90","debit","Restaurants","BofA Core Checking","",""
"5/10/2016","ATM Withdrawal","ATM WITHDRAWAL001494  05/106100 MAIN","20.00","debit","Alcohol & Bars","CHASE COLLEGE","",""
"5/10/2016","ATM Withdrawal","ATM WITHDRAWAL001494  05/106100 MAIN","20.00","debit","Transfer for Cash Spending","CHASE COLLEGE","",""
"5/10/2016","Bought Cologne","bought cologne","24.87","debit","Misc Expenses","BofA Core Checking","",""
"5/10/2016","Returned Adhesive Texas","returned adhesive texas art","6.58","credit","Income","BofA Core Checking","",""
"5/09/2016","HEB","HEB #599 05/09 #000923670 PURCHASE HEB #599 HOUSTON TX","3.72","debit","Groceries","BofA Core Checking","",""
"5/09/2016","White graduation dress shirt","bought white dress shirt","38.97","debit","Clothing","BofA Core Checking","",""
"5/09/2016","Food Supplies David Cirillo","paid david for food supplies","6.00","debit","Restaurants","BofA Core Checking","",""
"5/06/2016","Venmo","VENMO-2 DES:PAYMENT ID:XXXXX0908 INDN:JEFFREY PICCIRILLO CO ID:XXXXX81992 CCD","22.00","debit","Transfer","BofA Core Checking","",""
"5/06/2016","William Marsh Ri","WILLIAM MARSH RI DES:PAYROLL ID:S01165653 INDN:JEFFREY F PICCIRILLO...","59.06","credit","Income","BofA Core Checking","",""
"5/05/2016","Target","TARGET T- 8500 05/05 #000025918 PURCHASE TARGET T- 8500 S Houston TX","22.09","debit","Groceries","BofA Core Checking","",""
"5/05/2016","Bought Phone Charger","bought phone charger","12.98","debit","Misc Expenses","BofA Core Checking","",""
"5/04/2016","Bought Gas","bought gas","26.87","debit","Gas & Fuel","BofA Core Checking","",""
